time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01,Hpred0
24,0.011891637,-0.08789332600000001,0.0035913904,0.00059436536,0.00011099688000000001,-0.0013290886,-7.65336386336762e-05
25,0.011895342,-0.08791782000000001,0.0037210917000000004,0.0007032181,0.00014203998000000001,-0.001562386,-7.65336386336762e-05
26,0.011878405000000002,-0.087942825,0.0038542295000000004,0.00081152874,0.00017807607,-0.0017980738000000001,-0.00010173455390894615
27,0.0118593445,-0.087965904,0.0039778538,0.00088918257,0.00021003784,-0.0020299466,-0.00012457503200702751
28,0.011849344000000001,-0.08798521,0.004081269,0.00092561996,0.00023283255,-0.0022462244,-0.0001361235003227473
29,0.011847066,-0.08800054,0.004162432,0.00093107677,0.00024772698,-0.002436399,-0.00014549900817637282
30,0.011847248000000001,-0.08801258,0.0042256229999999995,0.0009194044,0.00025750664,-0.0025972044,-0.00014549900817637282
31,0.011845052000000002,-0.08802204000000001,0.0042774687,0.0009006214,0.0002641771,-0.0027309654000000003,-0.00015949781760472067
32,0.011836728000000001,-0.08802939000000001,0.004324736599999999,0.000880629,0.00026895726,-0.0028428364,-0.00016135062175220437
33,0.01181964,-0.08803493500000001,0.0043732834000000005,0.00086248094,0.00027264082,-0.0029390128000000002,-0.0001632495242277016
34,0.011792419,-0.08803889499999999,0.004427563,0.0008475966,0.00027582565,-0.0030255113,-0.00017254815494967407
35,0.011755212000000001,-0.08804147000000001,0.0044904456,0.00083658946,0.00027901262,-0.0031073327,-0.00017684799361379375
36,0.011709782,-0.08804291,0.00456332,0.0008296806,0.0002826185,-0.0031880388,-0.00019082697052427572
37,0.0116591625,-0.08804348000000001,0.0046463895,0.00082677823,0.0002869424,-0.0032697527,-0.00020688879276904062
38,0.011606858000000001,-0.0880435,0.0047390184,0.0008273325,0.00029212191999999996,-0.0033535273000000003,-0.00021826881877956228
39,0.011555952,-0.08804324,0.0048398899999999995,0.0008301119999999999,0.00029811797,-0.003439917,-0.00023529597139955227
40,0.0115084715,-0.08804287,0.004946779,0.0008329894500000001,0.0003047334,-0.0035295749,-0.0002483976148716954
41,0.011465109,-0.08804235,0.005055951,0.0008327105,0.00031162596,-0.003623856,-0.00025834949067053036
42,0.011425212,-0.08804136,0.005161235300000001,0.0008244339,0.00031825554,-0.0037255077,-0.00028487904037494425
43,0.011387062,-0.088039085,0.0052527566,0.00080070674,0.00032371858,-0.0038396208,-0.0002856595624569426
44,0.011348485,-0.08803411,0.005315179,0.0007496992,0.0003264745,-0.0039749762999999995,-0.0002908393294620048
45,0.011307342,-0.08802426000000001,0.0053261085,0.0006537719400000001,0.00032416198000000004,-0.004145414,-0.0002908393294620048
46,0.011263466,-0.088006744,0.005255768,0.00049155515,0.00031393152,-0.004368588400000001,-0.0002856595624569426
47,0.0112267885,-0.08797905,0.0050727262,0.00025027066,0.00029424796,-0.004652831,-0.00025938999497501623
48,0.011215192,-0.087941475,0.004763133,-5.553238e-05,0.00026909453,-0.004970725,-0.00022025326840073212
49,0.011210535,-0.08789736000000001,0.0043364196,-0.00039543772,0.0002476063,-0.0052640395000000005,-0.00016564665267629604
50,0.011136887,-0.087849976,0.0037974584000000002,-0.0007516150000000001,0.00023465101,-0.005469623999999999,-0.0001041316823575406
51,0.010921604,-0.08780175,0.0031355944,-0.0011208905,0.00022953247,-0.0055358787,-3.0665873973877114e-05
52,0.010551068,-0.0877536,0.0023724806,-0.0014982351000000001,0.00023358712,-0.005479504600000001,8.453876918762437e-05
53,0.010093823,-0.087705025,0.001590222,-0.0018559929,0.0002508489,-0.0053951893,0.00018992980239201926
54,0.009597156,-0.08765156,0.0008120592,-0.002191011,0.0002858731,-0.0053074727,0.00024386777384844045
55,0.009046032,-0.08758644,3.974755e-06,-0.0025349145000000003,0.00033997232,-0.005129741,0.0003565565420111938
56,0.008435826,-0.08750795,-0.00083624285,-0.0029262058999999997,0.00040810332,-0.004758337499999999,0.0004519435236409379
57,0.0078110856999999995,-0.08741984600000001,-0.0016544992,-0.003335279,0.00047305724,-0.0042496233,0.0005340044975473852
58,0.007234066999999999,-0.08732503,-0.00236185,-0.0036808784,0.0005135604000000001,-0.0037835307,0.0006148774455392483
59,0.006623110299999999,-0.08722422,-0.0029287446,-0.0039686632,0.0005406175,-0.0033385665000000004,0.0006629924813002055
60,0.00590244,-0.087126785,-0.0033288586,-0.0042058196,0.000565063,-0.0028470695,0.0007021968047263425
61,0.0051226373,-0.08704414,-0.0035565255,-0.0043600926,0.0005830847999999999,-0.0023229961000000004,0.0007091855584348445
62,0.0043629956,-0.08697603,-0.0036628678,-0.0044277806,0.0005957382,-0.0018032476,0.0007284644366032293
63,0.003683417,-0.08691778,-0.0037011178,-0.0044335036,0.00060600126,-0.0013311272000000002,0.0007429362824868937
64,0.0031109774,-0.08686896000000001,-0.003687422,-0.0044004903000000005,0.0006116804,-0.0009285159,0.0007429362824868937
65,0.0025989926,-0.08682734,-0.0036446621000000004,-0.0043482594,0.0006119747,-0.0005881632999999999,0.0007284644366032293
66,0.0021028805,-0.086789474,-0.0036026833,-0.004291844,0.00061042976,-0.00031152996,0.0007274717839323143
67,0.0016839147000000001,-0.0867581,-0.003564092,-0.00423982,0.00061185926,-0.00011058418000000001,0.0007152059025032237
68,0.0013952391,-0.086735954,-0.0035247061,-0.004195711600000001,0.0006173881,1.9995114000000003e-05,0.0007174502735217348
69,0.0012075047,-0.08672112,-0.0034864933,-0.0041598170000000005,0.0006256841,0.00010400065,0.0007172700515167948
70,0.0010708108,-0.08671018999999999,-0.0034512455,-0.0041323004,0.0006366707700000001,0.00016339399,0.0007172700515167948
71,0.0009452614,-0.08670013,-0.0034202764,-0.004114947,0.0006517353000000001,0.00021357055,0.0007162530539865761
72,0.0008036327,-0.08668861,-0.0033943222,-0.004109720000000001,0.00067300886,0.00026406123999999997,0.000711343508690399
73,0.0006317329000000001,-0.0866741,-0.0033726504,-0.0041169696,0.0007030887000000001,0.0003181338,0.0007087325978503799
74,0.0004246163,-0.08665579,-0.0033522966,-0.0041354135999999994,0.0007449863,0.00037412485,0.0007084032483571978
75,0.00018507001,-0.08663389599999999,-0.003330094,-0.0041628613,0.0008000009999999999,0.00042895672000000003,0.0007080100481053863
76,-6.968978e-05,-0.08661043,-0.0033068006,-0.0041957946,0.0008637574000000001,0.00048055705,0.0007080100481053863
77,-0.00031602957999999997,-0.086588104,-0.0032862036,-0.0042299075,0.0009282228000000001,0.0005279302,0.0007048604988102064
78,-0.0005453382,-0.086567955,-0.0032706468,-0.004262305,0.000988804,0.0005705007,0.0007048604988102064
79,-0.00076595503,-0.086549194,-0.0032602293000000004,-0.0042922072,0.0010458527,0.0006080331,0.0007048604988102064
80,-0.0009911461499999999,-0.08653049,-0.0032541668,-0.004319875,0.0011016303999999998,0.0006407760999999999,0.000703610423453199
81,-0.0012316961,-0.086510735,-0.0032515762,-0.004345614,0.0011581751,0.0006695029000000001,0.000703610423453199
82,-0.0014940481,-0.08648916,-0.0032516553,-0.004369387,0.0012166817,0.00069543415,0.000703610423453199
83,-0.0017801661,-0.08646529,-0.0032537253000000004,-0.004390712299999999,0.0012774695,0.0007199941,0.000703610423453199
84,-0.0020879583,-0.08643883,-0.0032573593,-0.004408735,0.0013401593000000002,0.0007444262,0.0007051098727083764
85,-0.0024127712,-0.08640952,-0.0032625606,-0.0044224649999999996,0.0014040352000000002,0.00076947373,0.0007051098727083764
86,-0.0027503433,-0.08637696,-0.0032699091,-0.0044312386999999995,0.0014685686,0.0007953846,0.0007051098727083764
87,-0.0031004220000000002,-0.08634043,-0.0032806208,-0.004435198,0.0015339395,0.0008223338999999999,0.0007051098727083764
88,-0.003469161,-0.08629883599999999,-0.0032961410000000003,-0.004435221699999999,0.0016012306000000001,0.0008509224,0.0007051098727083764
89,-0.003868246,-0.08625087000000001,-0.0033165399999999998,-0.0044314422999999995,0.0016718789,0.0008821224600000001,0.0007082594220035563
90,-0.0043101580000000006,-0.08619548,-0.0033379529,-0.0044204273,0.001746207,0.0009165225600000001,0.0007086526222553677
91,-0.004799467,-0.08613246,-0.0033517234,-0.0043925023,0.0018211073,0.0009537614,0.0007086526222553677
92,-0.0053281813,-0.08606177,-0.0033454912,-0.0043297496,0.0018885217,0.000993077,0.0007086526222553677
93,-0.005889906,-0.08598001,-0.0033069246,-0.004203644800000001,0.0019381987000000002,0.0010357300000000001,0.0007082594220035563
94,-0.006502103,-0.085876595,-0.0032322052,-0.0039751668,0.0019619294,0.0010875286,0.0007038597973513689
95,-0.007180687,-0.085740524,-0.0031238034,-0.0036101563,0.0019507222,0.0011492033,0.0007038597973513689
96,-0.0078432217,-0.08558225,-0.0029603674,-0.0031084573,0.0018864487000000002,0.0012077959,0.0006690550985774191
97,-0.008351667000000002,-0.08542968999999999,-0.0026866806,-0.002486733,0.0017462348000000002,0.0012688377,0.0006303414626714559
98,-0.008685508,-0.08530431000000001,-0.0022922094,-0.0017803966,0.0015314039,0.0013670396,0.0006211779119912822
99,-0.008887746,-0.08522288500000001,-0.0018610445,-0.001135919,0.0012920651,0.0015112749999999999,0.0005551609610809969
100,-0.008986741000000001,-0.08518181,-0.0014682909,-0.0006922328,0.0010829413000000001,0.0016704195,0.0005131000982850179
101,-0.009041992,-0.08516194,-0.0011205879999999998,-0.00042929852000000003,0.0009155567999999999,0.0018283677,0.00046462111477698384
102,-0.009107453,-0.08515018499999999,-0.0007993013,-0.00027414954,0.0007779364,0.0019911714,0.00045756854720382077
103,-0.009194077,-0.08514221999999999,-0.0004818212,-0.00017911269,0.0006567686,0.0021706705,0.0003963577310620018
104,-0.009278589,-0.08513947000000001,-0.00013877933000000002,-0.00012203838,0.0005410518,0.0023809364,0.00036259424440150125
105,-0.00932941,-0.08514686,0.00025946936,-9.484397e-05,0.00042056792999999997,0.002638192,0.00032794112783514676
106,-0.009349607000000001,-0.085170525,0.0007135497,-8.727725e-05,0.00028732014,0.0029483325,0.0002914436265942273
107,-0.009375132000000001,-0.085215866,0.0012164639,-7.889233499999999e-05,0.00013644508,0.0033006623,0.00021224802106274457
108,-0.009411867,-0.08528656,0.0018120509,-5.4528162e-05,-3.8772274000000004e-05,0.0036718320000000003,0.0001383510507715434
109,-0.009404495,-0.08538851,0.0025600214,-1.9446986e-05,-0.00025274244,0.0040205206999999995,6.0217900996442415e-05
110,-0.009274013000000001,-0.08552824,0.0034551957,1.6255958e-05,-0.0005071656000000001,0.0042796082,-5.2769961309545674e-05
111,-0.0090437,-0.085694405,0.004398995,5.8127776e-05,-0.0007574672,0.004408301,-0.00016426068780318347
112,-0.008835098999999999,-0.085861435,0.005290784000000001,0.00011490975,-0.0009489612,0.0044353204000000005,-0.0002838638396598745
113,-0.008684394,-0.08602486399999999,0.0061416945,0.00017275327,-0.0010745109,0.0044131479999999996,-0.00040755421139615684
114,-0.008561116,-0.08619472500000001,0.0069653745000000005,0.00021889706000000002,-0.0011451134999999999,0.0043935337,-0.0005000084518414502
115,-0.008446124,-0.08637464,0.0077281269999999996,0.00026198393,-0.0011661091999999999,0.004399897,-0.0006179522538309883
116,-0.008332449,-0.08655526999999999,0.008451295000000001,0.00032121032,-0.0011408346,0.0043983765000000005,-0.0007283970376754366
117,-0.008140076000000001,-0.08672475,0.009173325999999999,0.00041785777,-0.0010699394,0.004336154500000001,-0.0008243127985917076
118,-0.007815119,-0.08688306,0.009913707,0.00057737607,-0.0009575040000000001,0.004186735,-0.0009457927770866503
119,-0.007473115,-0.087027565,0.010647760000000001,0.0008065894,-0.00083312446,0.0039730500000000005,-0.0010891473387108373
120,-0.007190241000000001,-0.087143715,0.01124788,0.0010462326,-0.0007338132000000001,0.0037558212000000004,-0.0011467663840929036
121,-0.0068978615000000005,-0.08723196,0.011678226,0.001254939,-0.0006697799,0.0035811424,-0.001250488185609626
122,-0.0065349607,-0.08730932,0.012061517,0.0014644995000000001,-0.0006361594000000001,0.0034504845,-0.0012718467355946758
123,-0.006164073,-0.087372154,0.012422114000000001,0.001673989,-0.0006306111,0.0033326993,-0.0013600345984533058
124,-0.005811213500000001,-0.08741433000000001,0.012738300000000001,0.0018713812000000002,-0.00065528667,0.0031769186999999997,-0.0014027265186733445
125,-0.005363009500000001,-0.08744888,0.013079077,0.0020856192,-0.0007138734,0.0029137127,-0.0014472010492935638
126,-0.0047389708,-0.08748651,0.013501539,0.0023260345,-0.00080255175,0.0024917154,-0.0015109263622286003
127,-0.0040152693,-0.08752678,0.01394695,0.0025624192,-0.00089134157,0.0019828088,-0.0015617693756362929
128,-0.0033682184,-0.087561714,0.014327964,0.0027834852,-0.0009470591,0.0015242243,-0.0016748212838895297
129,-0.002884242,-0.08759079,0.014632996,0.0030137619999999997,-0.00096118075,0.0011747713,-0.001735209214794168
130,-0.002521985,-0.08762149,0.014881148,0.0032914112000000002,-0.0009356496,0.0009228576,-0.001745049072727891
131,-0.0021753411,-0.087659966,0.015100172,0.0036741793,-0.00086695015,0.0007332586599999999,-0.0017527587939304317
132,-0.0017199984,-0.08770778,0.01529578,0.0042255945,-0.0007510797400000001,0.00059726566,-0.0018839004656579193
133,-0.001088645,-0.08776566,0.015385118500000001,0.004929383,-0.0006086938400000001,0.00057047766,-0.0018839004656579193
134,-0.00025433161999999996,-0.0878376,0.015270106,0.0056682124,-0.0004764796,0.0006603741,-0.0018871419550675929
135,0.00079769987,-0.0879206,0.014985638,0.0062313123,-0.00038821983,0.0007814979,-0.0017517519179255097
136,0.0018367207,-0.087993,0.014758213,0.006482210600000001,-0.000351612,0.0008576197,-0.0017389131121816788
137,0.0027729545,-0.088047585,0.0146678095,0.006409288,-0.00035709614000000003,0.0008502503,-0.001737378075937914
138,0.0036898582000000004,-0.08809634,0.014586568,0.0060649347,-0.00039833793,0.00076392883,-0.001737378075937914
139,0.0045638829999999995,-0.08814794000000001,0.014457526,0.0055272374,-0.00046427476000000003,0.0006204868,-0.0017037714383401328
140,0.005452516,-0.08821365,0.014329745000000001,0.004778565,-0.0005466467,0.00039394715,-0.001681171518760328
141,0.006359848,-0.08829463,0.014228304,0.0038247652,-0.0006327225,7.792242600000001e-05,-0.001682205061464965
142,0.007126691,-0.08836347000000001,0.014069446,0.0028884102999999998,-0.00071171767,-0.00023125680000000003,-0.0015913406670554377
143,0.0076207337,-0.08840595000000001,0.013822762,0.0021559827,-0.0007837718999999999,-0.00046046314,-0.0015677859004365458
144,0.007859134700000001,-0.08842004,0.013563072,0.0016753424,-0.0008312394,-0.0006246070999999999,-0.0015149635909155956
145,0.008010813,-0.08841357999999999,0.013319479,0.0013708673,-0.000831849,-0.0007866256000000001,-0.0014708130063281154
146,0.008228454,-0.08839548000000001,0.013037548,0.0011531628000000002,-0.000769675,-0.0010322608,-0.0014538864005142601
147,0.008588341,-0.08838164500000001,0.012641508000000001,0.00095549166,-0.0006207417,-0.0014647506,-0.0013661961144204096
148,0.009080656,-0.08838120000000001,0.012100555,0.00075837594,-0.00039065656,-0.0021014811999999997,-0.0012750097376858693
149,0.009560226,-0.08838325500000001,0.011491549,0.00057708454,-0.00014395039000000002,-0.002765091,-0.0011621685371461207
150,0.009888638,-0.08838011,0.010871961000000001,0.0004181626,7.106272e-05,-0.0032936065000000003,-0.0010931872951753185
151,0.010083632,-0.088366516,0.010258909,0.00026401302,0.00024755481,-0.0036637108,-0.0009965799747196622
152,0.010205692,-0.08833915,0.009700914,0.00011143939,0.0003793763,-0.0038959959,-0.0009352952155294476
153,0.01029001,-0.08830243,0.009213455,-5.5278100000000005e-06,0.00046642116,-0.0040374017,-0.0008353117885118977
154,0.0103279,-0.08825949,0.008790962000000001,-7.4263945e-05,0.00051399636,-0.0041232963,-0.0007658265744495267
155,0.010310267,-0.08821154,0.008416841500000001,-0.00010478698000000001,0.00052757144,-0.004167578,-0.0007225316200433065
156,0.010260275999999999,-0.08816174,0.0080736,-0.00011587499,0.0005134790500000001,-0.004177596600000001,-0.0006977153886478544
157,0.010214047,-0.08811442,0.007746913,-0.00012379394500000002,0.00047942758000000006,-0.0041634029999999995,-0.0006245890471148788
158,0.010186107,-0.08807088,0.007421275,-0.00013414572,0.00043230295,-0.0041357865,-0.0005932572616116652
159,0.0101717415,-0.08802937,0.007093442,-0.00014284480999999998,0.00037755144000000003,-0.004103487,-0.0005478585576184662
160,0.010160157999999999,-0.08798697,0.006776768,-0.00013997377,0.00031986316999999995,-0.0040738106,-0.0004910965818254307
161,0.010141346,-0.08794106,0.00647963,-0.00011504196,0.0002617774,-0.0040523267,-0.00044740436987337226
162,0.010112045,-0.087891304,0.0061943135,-6.304477e-05,0.00020287345000000003,-0.004042009,-0.00041459438248330665
163,0.010079705000000001,-0.0878404,0.005899994,1.0994895e-05,0.0001404424,-0.004046598,-0.0003691647987910625
164,0.010058974,-0.08779179000000001,0.005558276,9.495391e-05,7.095174999999999e-05,-0.0040717726,-0.0003342686725521052
165,0.010069254000000001,-0.08774856,0.005143923,0.00018802308,-2.6494605e-06,-0.004100514,-0.00028350437415933455
166,0.010126512,-0.08771385,0.004701243,0.00029533544,-6.919364999999999e-05,-0.004078367,-0.00021689415256395257
167,0.010223027,-0.087687836,0.0043077540000000004,0.00039215003999999997,-0.000122961536,-0.0039526486,-0.0001589354512321088
168,0.010343447,-0.087667755,0.0039797056,0.00045176718,-0.00016034819000000002,-0.0036818228000000002,-0.0001221598614869319
169,0.010463314999999999,-0.087651405,0.0036957808000000003,0.00047078577,-0.0001778691,-0.0032778366000000003,-7.411846811358062e-05
170,0.010534845000000001,-0.087641884,0.0035054398000000002,0.00047292373,-0.00018189174,-0.0028628798,-5.572324438892935e-05
171,0.010555339,-0.08763994,0.0034155989,0.00046352687,-0.000179727,-0.0025214784,-4.2378129560480325e-05
172,0.010553627000000001,-0.08764208999999999,0.0033780808,0.0004411859,-0.00017341623,-0.0022460475,-2.9755863113987517e-05
173,0.010546313,-0.08764573,0.0033650658000000003,0.00041611946,-0.00016410096,-0.0020144255000000004,-2.9755863113987517e-05
174,0.01053925,-0.08764963,0.0033644238,0.00039706895,-0.00015260054,-0.0018139879,-2.9755863113987517e-05
175,0.010534110000000001,-0.08765327499999999,0.003369775,0.00038663498,-0.00013962610000000001,-0.0016390297,-2.9755863113987517e-05
176,0.010531338999999999,-0.08765653000000001,0.0033769772,0.00038273335,-0.00012598222,-0.0014872341,-2.9755863113987517e-05
177,0.01053111,-0.08765948,0.0033826776,0.00038140067,-0.00011229308000000001,-0.0013568189,-3.24960684840851e-05
178,0.010533554,-0.08766243,0.0033836296,0.000378976,-9.850767e-05,-0.001244495,-3.24960684840851e-05
179,0.01053893,-0.087665985,0.003376575,0.00037289777000000003,-8.366786e-05,-0.0011449983,-2.9755863113987517e-05
180,0.010547659,-0.08767086,0.0033591237,0.00036199498,-6.63518e-05,-0.0010523726,-2.9755863113987517e-05
181,0.010559839,-0.08767741,0.0033319041999999998,0.0003471918,-4.5933347e-05,-0.0009627651,-3.0113914612180162e-05
182,0.010574445000000002,-0.08768514000000001,0.003300018,0.00033173624,-2.3768518e-05,-0.0008768231,-3.0113914612180162e-05
183,0.010589292,-0.08769286,0.0032705941,0.00031934875000000004,-2.6214835e-06,-0.0007984965000000001,-3.0113914612180162e-05
184,0.010602212,-0.08769941,0.0032481968000000003,0.00031171116,1.5302814e-05,-0.0007311055,-2.9945495340146256e-05
185,0.010612104,-0.087704285,0.003233361,0.00030817774,2.9337789999999998e-05,-0.0006753205,-3.1072872144567174e-05
186,0.010618916499999999,-0.08770758,0.0032244043,0.00030722117,3.985346e-05,-0.0006300015399999999,-3.1072872144567174e-05
187,0.010623125,-0.08770962,0.0032193372,0.00030755478000000006,4.7518928e-05,-0.00059351504,-3.1072872144567174e-05
188,0.010625308,-0.08771073,0.003216653,0.0003084152,5.2949286999999996e-05,-0.00056434953,-3.1072872144567174e-05
189,0.010625972000000001,-0.08771120500000001,0.003215403,0.00030944285,5.662983e-05,-0.00054123634,-3.1072872144567174e-05
190,0.010625526000000001,-0.08771126,0.0032150438,0.00031050453,5.8934033e-05,-0.0005231246,-3.1072872144567174e-05
191,0.010624305,-0.087711044,0.003215284,0.00031156942,6.0154337e-05,-0.000509139,-3.1072872144567174e-05
192,0.0106225815,-0.08771069000000001,0.0032159762000000002,0.00031264135,6.0524967e-05,-0.0004985457,-3.1072872144567174e-05
193,0.010620607,-0.0877103,0.0032170513,0.00031372657,6.0236655e-05,-0.00049072894,-3.1072872144567174e-05
194,0.010618614000000002,-0.08770993,0.0032184832000000003,0.0003148182,5.94462e-05,-0.0004851723,-3.1072872144567174e-05
195,0.010616826,-0.08770966,0.003220275,0.00031589535,5.8282293e-05,-0.00048144116999999996,-3.1072872144567174e-05
196,0.010615458999999999,-0.08770954,0.003222445,0.00031692293,5.685e-05,-0.0004791687,-3.1072872144567174e-05
197,0.010614731,-0.08770962,0.0032250276000000003,0.00031785402000000004,5.523423e-05,-0.0004780467,-3.07001684467665e-05
198,0.010614841,-0.08770994,0.0032280684000000003,0.00031863353,5.3502634000000005e-05,-0.00047781414,-3.003236784008133e-05
199,0.0106159935,-0.08771055,0.0032316224999999997,0.00031920117,5.1708296e-05,-0.00047825170000000003,-3.003236784008133e-05
