time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01,Hpred0
32,0.008773526,-0.08757893,-0.00030883104000000003,-0.005526828,0.00098442316,-0.004862316,0.0003513692223350536
33,0.008589309,-0.08753708,-0.00047149593,-0.005634722700000001,0.0010082759,-0.0047318873,0.0003669407510509276
34,0.008360117,-0.087490234,-0.00067209893,-0.0057521434,0.0010100466,-0.0045505300000000005,0.00038682693971338377
35,0.008068077000000002,-0.0874348,-0.0009307421000000001,-0.0058903203,0.0009935142,-0.004312108,0.00040971866013795585
36,0.0077020335,-0.08736986000000001,-0.0012533444000000001,-0.006052604,0.0009593755600000001,-0.0040179987,0.0004678075916189464
37,0.0072607117,-0.08729793,-0.0016279229,-0.006233628000000001,0.0009076857000000001,-0.003679487,0.0004811427354311857
38,0.0067444210000000004,-0.08722212,-0.0020317876,-0.006423296,0.0008385289,-0.0033098010000000002,0.0005223716368972884
39,0.0061410603999999995,-0.08714251,-0.0024439228,-0.006611502,0.0007512902,-0.0029112710000000004,0.0005738733790811735
40,0.0054173903,-0.08705615,-0.0028477923999999997,-0.0067879433999999995,0.0006440211,-0.0024711828,0.0006108902700273768
41,0.0045635905,-0.08696248,-0.0032194593,-0.0069324284,0.0005188569400000001,-0.0019865879,0.0006466811096002848
42,0.0036721005,-0.08687229,-0.0035226724,-0.0070046554,0.00039318818000000003,-0.0015051118000000002,0.0006753094538416985
43,0.0028558662,-0.08680276,-0.003735665,-0.0069690585,0.0002884386,-0.0010897051,0.0006805192490217214
44,0.0021376002,-0.08676153600000001,-0.0038594282,-0.0068214917000000005,0.00020985028,-0.0007581348999999999,0.0006913474285987548
45,0.0014760910000000001,-0.08674355,-0.0039031332,-0.0065835886,0.00015098132,-0.0004929729,0.0007001901593285835
46,0.0008392036,-0.086740364,-0.003879361,-0.00629153,0.00010636087,-0.00028186,0.0006913474285987548
47,0.0002059691,-0.08674607000000001,-0.0038046587,-0.0059754634,7.447541000000001e-05,-0.00011852879,0.0006913474285987548
48,-0.00045307446000000004,-0.08675793,-0.0037048510000000003,-0.005635116,5.5275320000000004e-05,1.6149243000000002e-05,0.0006751422258423604
49,-0.0011230283000000002,-0.086774345,-0.0036102636,-0.0052746787,4.5753077000000005e-05,0.00013952728000000001,0.0006652226166563889
50,-0.0017090821,-0.08679210000000001,-0.0035370758000000005,-0.0049613347,3.6905468e-05,0.00024250843,0.00066530239516654
51,-0.002194367,-0.08680791,-0.0034855888,-0.0047293496,2.3174401000000002e-05,0.00032367763,0.0006516480325637945
52,-0.0026389813000000004,-0.08682113,-0.0034465387,-0.0045500894,5.1625627e-06,0.00039642100000000005,0.0006532134995550049
53,-0.0030573483,-0.0868328,-0.0034074924000000004,-0.004401207000000001,-1.5185122000000002e-05,0.0004638467,0.0006552713836655912
54,-0.0034292297,-0.08684381000000001,-0.0033590724,-0.004278397,-3.6162890000000005e-05,0.0005213362,0.0006415089570766967
55,-0.0037538176,-0.08685442,-0.0032982452,-0.004178592700000001,-5.7174560000000004e-05,0.0005681826,0.0006407815868792154
56,-0.004055473,-0.08686458000000001,-0.003226464,-0.004094343,-7.8605294e-05,0.0006094831000000001,0.0006382891713097798
57,-0.004363311000000001,-0.086874245,-0.0031457422,-0.0040172242999999995,-0.0001012192,0.0006521162000000001,0.0006395056613014608
58,-0.004697633,-0.08688359,-0.0030569456000000004,-0.0039408104000000005,-0.00012569126,0.0007019861,0.000636592201016983
59,-0.0050633206,-0.08689295,-0.0029608648,-0.003861951,-0.00015221797,0.0007631055,0.0006149699259841868
60,-0.005448314,-0.08690265999999999,-0.0028599956,-0.0037809432,-0.00018036179,0.00083743966,0.0006041916334591064
61,-0.005831371,-0.0869129,-0.0027587574,-0.0037002678000000004,-0.00020939712,0.0009254066,0.000592699984705479
62,-0.0061957927,-0.08692383,-0.002661515,-0.0036222801,-0.00023893437,0.0010271057,0.000592699984705479
63,-0.006537842300000001,-0.08693572000000001,-0.0025704238,-0.0035473201,-0.00026929078,0.0011440935999999999,0.0005673574852679982
64,-0.006866333499999999,-0.08694932,-0.002484657,-0.003472995,-0.00030167347,0.0012817239000000001,0.0005673574852679982
65,-0.007199695000000001,-0.086966034,-0.0024002035,-0.00339425,-0.00033862227,0.0014524106,0.0005673574852679982
66,-0.007564197,-0.08698834,-0.002308231,-0.0033041322,-0.00038458133000000003,0.0016793016,0.0005539279197628676
67,-0.0079873204,-0.08701976,-0.0021896255,-0.003196725,-0.00044456854,0.0019940444,0.0005408578358839433
68,-0.008472124000000001,-0.08706299,-0.0020093610000000003,-0.0030720115,-0.0005173590999999999,0.0024142497,0.0005020653555013858
69,-0.008969309000000002,-0.08711751599999999,-0.001735433,-0.0029347720000000004,-0.0005898291,0.002912276,0.0004883866058403567
70,-0.009404026999999999,-0.087181046,-0.0013793982,-0.0027900846,-0.00064529896,0.0034188461,0.00046154284011516483
71,-0.009742864,-0.08725102,-0.00097706157,-0.0026411777,-0.0006760113,0.0038735352,0.000408838988839182
72,-0.010001796,-0.08732361000000001,-0.0005520013000000001,-0.0024886324000000003,-0.0006846307,0.0042474819999999995,0.0003656055974083938
73,-0.010213343,-0.08739545,-0.00011633999,-0.0023309972,-0.0006818659999999999,0.0045247130000000005,0.00032680512718233557
74,-0.010416811,-0.0874692,0.0003332898,-0.0021626866,-0.00068178505,0.004707925000000001,0.0002756590501369804
75,-0.010632067,-0.08755331400000001,0.0008056242000000001,-0.0019888594,-0.00069391495,0.0048105254000000005,0.00023102680872192616
76,-0.010830582,-0.08765404,0.0012943879,-0.0018386072,-0.00072092414,0.0048399987,0.0001831977943832778
77,-0.011006930000000002,-0.08776868,0.0017656852000000002,-0.0017199466000000002,-0.0007560645,0.004802138300000001,0.00011408000587775544
78,-0.011172855,-0.08789107,0.0021969642999999997,-0.0016070803,-0.00078297555,0.0046979213,6.65346767812626e-05
79,-0.011308649,-0.08802059,0.0026418476000000003,-0.0014593494000000001,-0.0007861006000000001,0.004531281,2.3289276750711896e-05
80,-0.011377805000000001,-0.08815215000000001,0.0031558980000000003,-0.001270723,-0.00075634485,0.0043361070000000005,-4.973262597962772e-05
81,-0.011388411,-0.08828066,0.0037060864,-0.0010962837,-0.00069051665,0.004136364000000001,-0.00010126616011309478
82,-0.011397731000000001,-0.08840674,0.004245232,-0.00098278517,-0.0005875354000000001,0.0039286294000000005,-0.00015626741899803657
83,-0.011470537999999999,-0.0885326,0.004795146,-0.000909449,-0.0004453757,0.0037068672,-0.00023168831946359536
84,-0.011591414999999999,-0.0886537,0.005393543000000001,-0.0008350441,-0.00026988858,0.0034782438,-0.0002995955539924543
85,-0.011671813999999999,-0.088760315,0.006048639,-0.00075933635,-7.8115754e-05,0.0032348177,-0.0003886476084510708
86,-0.011714677,-0.08885395,0.006788420999999999,-0.0006764324299999999,0.00013321433999999999,0.0029301659999999997,-0.00047630710173542963
87,-0.011784871,-0.088937294,0.007531158,-0.00057515395,0.00035105544,0.0025552039999999997,-0.0005579506064941712
88,-0.011871375,-0.08900225,0.008123103000000001,-0.00047623196000000004,0.0005163235,0.0021749222,-0.0006313734413573678
89,-0.011900733,-0.08904924,0.008574804,-0.00036679268,0.0006166015,0.0018074569000000001,-0.0007050233917117696
90,-0.0118265,-0.08908203,0.008958647,-0.00022075613,0.0006635442,0.0014576339000000002,-0.0007716459594727976
91,-0.011692691,-0.08910284,0.009291868,-6.679356000000001e-05,0.0006798541000000001,0.0011728647999999999,-0.0008327334009188997
92,-0.011552203,-0.089114075,0.009552069,6.0576674e-05,0.00068938583,0.0009961260600000001,-0.0008943370442357785
93,-0.011419018,-0.089115555,0.009767818000000001,0.00018262309,0.0007063443999999999,0.00091757345,-0.0008956461798074512
94,-0.011317344,-0.08910202,0.010013076,0.00035392427,0.0007383493,0.0009113989,-0.0009200279414203305
95,-0.01124166,-0.08906507000000001,0.010335587500000002,0.00061183834,0.0007860073400000001,0.0009673295,-0.0009684945995158145
96,-0.011122137,-0.089003265,0.010681808000000001,0.00090810966,0.00083715063,0.0010920147000000001,-0.0010024859157878254
97,-0.01095704,-0.088931465,0.010963598,0.0011480029,0.00087553823,0.0012668427,-0.0010273518082101686
98,-0.010780396,-0.08885957000000001,0.011160176999999999,0.0013114799,0.0009048688,0.0014782206000000001,-0.001079577623385538
99,-0.010590906,-0.08877762,0.011336596,0.0014596097,0.0009465672000000001,0.0017551418999999999,-0.001082458126592268
100,-0.010350471000000002,-0.08867349000000001,0.011547911,0.0016573290000000001,0.0010141405,0.0021076279000000002,-0.0011430856284733977
101,-0.010014054,-0.08855516000000001,0.011772847000000001,0.0019066365000000001,0.001090657,0.0024490259,-0.0011804849914646123
102,-0.00961641,-0.088439156,0.011992412000000001,0.0021588326,0.0011525614,0.0026986889999999998,-0.0012015379073384064
103,-0.009264521000000001,-0.088336464,0.012193078999999999,0.0023707576,0.0011937976,0.0028569922,-0.0012373045552664121
104,-0.009035345,-0.08825432600000001,0.012346085000000001,0.0025154324,0.0012171729,0.002942122,-0.0012393815552267558
105,-0.008899835,-0.088191284,0.012458917,0.0026010711,0.0012265582,0.0029648793000000002,-0.0012578911352637456
106,-0.008788612000000001,-0.08814026,0.012569898000000001,0.0026541765,0.0012209035,0.0029385388,-0.0013056129598084396
107,-0.00863995,-0.08808955400000001,0.01272152,0.0026980019,0.0011947812,0.0028617,-0.0013293251731381038
108,-0.008427321,-0.08803306600000001,0.012916375,0.0027435973,0.0011449054,0.002741613,-0.0013452661076767084
109,-0.008176255,-0.087980385,0.013093196000000001,0.0027878652,0.0010773850000000001,0.0026271722,-0.0014085734581832843
110,-0.0078863454,-0.08793752,0.013240994,0.002832979,0.00099610734,0.0025366077,-0.0014085734581832843
111,-0.0075267196,-0.08790385,0.013419354,0.0028908541,0.00089634633,0.0024619756,-0.001432576559623835
112,-0.0070857186,-0.08787844,0.013670596,0.0029712011999999998,0.0007720804,0.0023995557,-0.0014576103127551384
113,-0.0065592210000000005,-0.08786126,0.013958185000000001,0.0030806916,0.0006184771999999999,0.0023430106999999998,-0.0014895869899268306
114,-0.005907849,-0.08785133,0.014273797,0.0032206990000000005,0.000422927,0.0022829666,-0.0015935400927340978
115,-0.0051969657,-0.0878505,0.014613365,0.0033258138000000002,0.00020301366,0.0022089164,-0.0016187146417158628
116,-0.0046182309999999996,-0.08786159,0.014868649500000001,0.0032986732000000003,2.1982974999999998e-05,0.002135243,-0.001618091422043413
117,-0.004225006,-0.08788035000000001,0.015014973,0.0031599225999999997,-0.000107598945,0.0020796037,-0.001662410373256871
118,-0.0039795256000000005,-0.08790017,0.015089077,0.0029877405,-0.00020035294,0.0020459538,-0.0017064199365080066
119,-0.0038324766000000002,-0.087916916,0.015122591,0.0028330777,-0.00026546994000000004,0.0020307508,-0.0017064199365080066
120,-0.0037373996,-0.08792962,0.0151399355,0.0027153914000000003,-0.0003096618,0.0020239615,-0.0017064199365080066
121,-0.003664126,-0.087939064,0.015153419,0.0026358676000000003,-0.00033814123000000003,0.0020145133,-0.0017058882791348554
122,-0.0035973306,-0.08794648,0.01516677,0.002589861,-0.00035416684,0.0019921714,-0.0017058882791348554
123,-0.00352776,-0.08795307,0.015180136,0.0025740137000000002,-0.0003589781,0.0019459385,-0.0017058882791348554
124,-0.0034433346,-0.08795975,0.015192522,0.0025887196000000004,-0.00035277092,0.0018649882,-0.0017058882791348554
125,-0.0033203979,-0.08796689,0.015203236,0.0026386478000000003,-0.00033719316,0.0017456006,-0.0017058882791348554
126,-0.0031164670000000004,-0.087974144,0.015213248,0.0027371647,-0.0003159764,0.0015891861,-0.0017144476753105408
127,-0.0027697787,-0.08798108,0.015227611,0.002917186,-0.00028864315000000005,0.0013745997,-0.0017140018856026628
128,-0.0022364306,-0.08798775500000001,0.015261405,0.0032193670000000003,-0.00024744162,0.0010650492,-0.0017140018856026628
129,-0.0015704784,-0.08799518,0.015333577000000001,0.003626846,-0.00018870822,0.0006836225,-0.0017183512740613612
130,-0.0008772263500000001,-0.08800492,0.015431961,0.0040643024,-0.00012034797999999999,0.00030689874,-0.0017355935802548363
131,-0.00019964433000000002,-0.088016525,0.015523969,0.0045114946,-4.813149e-05,-4.3166082000000004e-05,-0.001748892120750329
132,0.00043826510000000005,-0.08802888,0.015588041,0.0049742603,2.2474363e-05,-0.00038148448,-0.0017614481798758073
133,0.0010291212,-0.088040344,0.015578732000000001,0.005391877,7.622013e-05,-0.00069781697,-0.0017576626175136697
134,0.0015968821,-0.08804907000000001,0.015456409,0.005693194,0.00010410546,-0.00095933425,-0.0017382760046918033
135,0.0021660119999999997,-0.088055016,0.01524222,0.005882946,0.00011905444,-0.0011518250000000002,-0.001713883382142381
136,0.0027513234999999997,-0.08805868,0.014973178000000002,0.0059991390000000006,0.0001342278,-0.0012945979999999999,-0.001662224834202587
137,0.0033632708,-0.088059395,0.014665013999999999,0.0060691285,0.00014827326,-0.001421904,-0.0016166805882793763
138,0.004014852,-0.08805525,0.014319382,0.0061028967,0.0001534147,-0.0015579175000000002,-0.0015917466956990023
139,0.0047061644,-0.08804741,0.013960329,0.0060987616,0.00014835173,-0.0017137819999999998,-0.0014877935928917351
140,0.005403379000000001,-0.08804113,0.013636449,0.0060575113,0.00013843559,-0.0018903457,-0.0014548261883958146
141,0.006040823,-0.08804035,0.013385832,0.0059895697,0.00012550801,-0.0020768054000000003,-0.001429562821195522
142,0.0065772686,-0.08804643000000001,0.013215052,0.0059093869999999995,0.00010861772,-0.002264163,-0.0014046372297890645
143,0.007032683,-0.08806043,0.013102125,0.0058272257,8.696473e-05,-0.002460514,-0.0014054840762143088
144,0.007449384000000001,-0.08808374000000001,0.013016545000000001,0.0057479386,5.8777496e-05,-0.0026824362000000004,-0.0013423045778374464
145,0.0078481665,-0.08811604,0.012925896000000001,0.0056674870000000006,2.1110408000000002e-05,-0.0029360015000000003,-0.0013417826503435122
146,0.008210271,-0.08815365,0.012797321,0.0055656004000000005,-2.6322274e-05,-0.0032034275999999998,-0.0013394449380032317
147,0.008502168,-0.08819082,0.012609723000000001,0.005418242,-8.175948e-05,-0.0034489481,-0.0013050340153254669
148,0.008726371,-0.08822403,0.012359329,0.005213725000000001,-0.00014505717000000003,-0.0036403074000000003,-0.0012361255793957437
149,0.008915579,-0.088253525,0.012049545,0.004955695600000001,-0.0002155097,-0.0037622168,-0.0011976916126856326
150,0.009087196,-0.08828196,0.011677580000000002,0.004667361,-0.00029070652000000004,-0.0038191235,-0.001157014526290891
151,0.009249523999999999,-0.088313896,0.011211956,0.0043624287,-0.00037199038,-0.0038207967,-0.0010780677668829888
152,0.009440524,-0.08835345,0.0106448555,0.004034322000000001,-0.00046319732,-0.0037861905,-0.0009980955560785461
153,0.009683005,-0.08839888000000001,0.010103362000000001,0.0037051337000000004,-0.0005545903,-0.003749025,-0.0009299215461771819
154,0.010008949,-0.08844605,0.00968035,0.003383972,-0.0006376719,-0.0037448082,-0.0008912558200981708
155,0.010346685000000001,-0.08848432,0.009318245,0.0030706577,-0.0007057325,-0.0037274463000000002,-0.0008269610984857201
156,0.010608754,-0.08850953,0.00894474,0.0027643723,-0.0007443994000000001,-0.0036375929999999997,-0.000765873657039618
157,0.010870177,-0.08852897,0.008528452,0.002445884,-0.00074176604,-0.0034867964,-0.0006970343122421785
158,0.011187405999999999,-0.08854461999999999,0.008085792,0.0021290462,-0.0006902546,-0.0032816157,-0.0006242181793585683
159,0.011541570999999999,-0.0885526,0.007678349500000001,0.0018640192,-0.0005965648999999999,-0.0030356665,-0.0005924798928037465
160,0.011865129,-0.08854076999999999,0.0073263583,0.0016788652,-0.00047624162,-0.0027355170000000002,-0.0005423748499259402
161,0.012115878,-0.08849512500000001,0.007005195600000001,0.0015559814999999999,-0.00034393927000000003,-0.0023432956,-0.0004971759633812196
162,0.012292309,-0.08842315,0.006732196,0.0014609988,-0.00021852519,-0.0018692364,-0.0004721410931860828
163,0.012405886000000001,-0.08835148,0.0065367527000000005,0.0013750416,-0.00012332627,-0.0013943297,-0.00045078598734075027
164,0.012487537,-0.0882966,0.006395489000000001,0.001287142,-6.7933664e-05,-0.0009974538,-0.00042791629281412963
165,0.012560604,-0.08825991999999999,0.0062764583,0.0011996897,-4.335172e-05,-0.0006998063,-0.0003941041679066761
166,0.012633101,-0.088236336,0.006168627,0.0011216286,-3.468328e-05,-0.00048247963,-0.0003941041679066761
167,0.012704568000000001,-0.08822057,0.0060729456,0.0010568287000000001,-3.2123186e-05,-0.00032551262,-0.0003839529281847791
168,0.012773411,-0.08820865000000001,0.005989405600000001,0.0010035573,-3.147025e-05,-0.00021338008,-0.0003720708743869867
169,0.012841461,-0.08819758600000001,0.005913252,0.0009574520600000001,-3.1712780000000004e-05,-0.00013102321,-0.00037188145025192305
170,0.012912274,-0.0881855,0.005839295,0.00091420585,-3.3081237e-05,-6.540612e-05,-0.0003593247825892535
171,0.01298642,-0.08817211000000001,0.005767701,0.00087130135,-3.5643466e-05,-9.250560999999999e-06,-0.00032952229170003333
172,0.013059056999999999,-0.0881586,0.0057038507000000006,0.00082858044,-3.8814556e-05,3.8308219999999995e-05,-0.00033123688731706845
173,0.013123219,-0.08814653,0.0056525645,0.0007876590999999999,-4.1912804999999997e-05,7.541021000000001e-05,-0.0003332232173501607
174,0.013175009,-0.08813681,0.0056145844,0.0007506079700000001,-4.4698086e-05,0.00010146942,-0.0003143893579654726
175,0.013214824,-0.08812948,0.00558775,0.0007187786699999999,-4.7243177999999995e-05,0.00011805441,-0.0003143893579654726
176,0.013245139,-0.08812413,0.0055691814,0.00069246906,-4.9631413e-05,0.00012767412,-0.0003143893579654726
177,0.013268496000000001,-0.08812028499999999,0.0055563803,0.0006712437,-5.185896e-05,0.00013265075,-0.0003151829486015305
178,0.013286782,-0.08811751,0.005547474,0.00065435857,-5.3873610000000006e-05,0.00013470662999999998,-0.0003151829486015305
179,0.013301276,-0.08811548999999999,0.0055411406,0.0006410347,-5.5624273e-05,0.00013499232,-0.0003151829486015305
180,0.013312856,-0.08811402,0.0055364866,0.00063057125,-5.7084854999999996e-05,0.0001342416,-0.0003151829486015305
181,0.013322143000000002,-0.08811292000000001,0.0055329179999999995,0.0006223778,-5.8255510000000006e-05,0.00013291049999999998,-0.0003151829486015305
182,0.013329609,-0.08811211000000001,0.005530049,0.00061597455,-5.9156816e-05,0.00013127984000000002,-0.00031545498343532716
183,0.013335622000000002,-0.08811149,0.005527635,0.0006109764600000001,-5.9821744000000004e-05,0.00012952042999999998,-0.00031545498343532716
184,0.013340475,-0.088111015,0.005525525,0.0006070774,-6.0287133e-05,0.0001277361,-0.0003143893579654726
185,0.013344401,-0.08811065000000001,0.0055236263,0.00060403734,-6.0590297e-05,0.00012598826,-0.0003143893579654726
186,0.013347589,-0.08811036,0.005521885000000001,0.00060166734,-6.0765952e-05,0.00012431236,-0.0003143893579654726
187,0.013350189,-0.08811013,0.0055202703,0.00059982044,-6.0843665e-05,0.00012272885,-0.0003143893579654726
188,0.013352323000000001,-0.08810995,0.0055187654,0.0005983802,-6.0849156e-05,0.00012124606,-0.0003143893579654726
189,0.013354077,-0.0881098,0.00551736,0.0005972576000000001,-6.08027e-05,0.00011986811999999999,-0.0003143893579654726
190,0.013355535,-0.08810968,0.00551605,0.00059638244,-6.0720789999999996e-05,0.00011859342000000001,-0.0003143893579654726
191,0.013356752999999999,-0.08810957999999999,0.0055148325,0.0005957001400000001,-6.061639e-05,0.00011741962000000001,-0.0003143893579654726
192,0.013357775,-0.088109505,0.005513705,0.0005951680000000001,-6.0498938e-05,0.00011634167,-0.0003143893579654726
193,0.013358637999999999,-0.088109436,0.005512663,0.0005947537000000001,-6.0375817e-05,0.00011535486,-0.0002990980891540828
194,0.013359374,-0.088109375,0.0055117054000000006,0.00059443015,-6.0252313e-05,0.00011445268,-0.0002990980891540828
195,0.013360005,-0.08810933,0.005510828000000001,0.0005941776,-6.0132027e-05,0.00011363044,-0.0002990980891540828
196,0.013360548,-0.08810928,0.005510028,0.0005939805,-6.0017556e-05,0.00011288204000000001,-0.0002990980891540828
197,0.013361017000000001,-0.08810925,0.0055093,0.0005938259000000001,-5.9910397999999996e-05,0.00011220177,-0.0002990980891540828
198,0.013361426000000001,-0.08810922,0.005508641,0.0005937048000000001,-5.9811360000000005e-05,0.00011158439000000001,-0.0002990980891540828
199,0.013361784,-0.08810919,0.005508044199999999,0.0005936102,-5.97209e-05,0.00011102463999999999,-0.0002990980891540828
