time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01,Hpred0
72,-0.009562751000000001,-0.087035225,0.0020205321000000003,-0.00029787950000000003,0.00022571763,0.00089391416,9.67032620893975e-05
73,-0.009585575,-0.08703521,0.0020417871000000002,-0.00030976072,0.00021775511,0.0008775003999999999,9.67032620893975e-05
74,-0.00961553,-0.08703521,0.0020653183,-0.0003261265,0.00021026218,0.0008620409,9.67032620893975e-05
75,-0.009652528,-0.08703527,0.0020920238000000004,-0.00034607961999999997,0.00020318937,0.0008474857000000001,9.67032620893975e-05
76,-0.009696407,-0.08703541000000001,0.002122623,-0.00036898738,0.00019648683,0.0008337695000000001,8.871167674033268e-05
77,-0.009747027,-0.08703564500000001,0.0021576815,-0.0003944565,0.00019010985,0.0008208185,6.510845003574916e-05
78,-0.009804334000000001,-0.08703597,0.0021976657,-0.00042230716000000003,0.00018401888,0.0008085595399999999,6.510845003574916e-05
79,-0.009868426,-0.08703641000000001,0.0022429934,-0.0004525493,0.00017817795,0.0007969265,6.066666989297854e-05
80,-0.009939587,-0.08703694000000001,0.0022940980999999997,-0.00048537582,0.00017254773,0.0007858667,6.066666989297854e-05
81,-0.010018293999999999,-0.08703756,0.0023514810000000003,-0.00052117914,0.00016707929999999998,0.0007753335000000001,6.066666989297854e-05
82,-0.010105264000000001,-0.08703823,0.0024157534,-0.0005605721,0.00016170874,0.0007652881000000001,4.4507368960024235e-05
83,-0.01020146,-0.08703892,0.002487655,-0.0006044237,0.00015635198,0.0007556845,4.4507368960024235e-05
84,-0.010308125000000001,-0.08703955000000001,0.0025680454,-0.00065387905,0.00015090418,0.0007464475000000001,4.4507368960024235e-05
85,-0.010426817,-0.08704005,0.0026578561999999997,-0.00071033096,0.00014523709,0.0007374553,2.1863050005198465e-05
86,-0.010559437000000001,-0.08704028,0.0027579803,-0.0007753100000000001,0.00013919085000000002,0.00072854024,9.251126373583002e-06
87,-0.010708255,-0.08704012,0.0028691063,-0.00085023344,0.00013255587,0.00071955764,-2.6546527172246286e-05
88,-0.010875847000000001,-0.08703944400000001,0.0029914958,-0.00093600655,0.0001250433,0.0007105248,-2.6546527172246286e-05
89,-0.011064926,-0.087038124,0.003124736,-0.001032483,0.00011625701,0.0007018333,-5.0510148583280725e-05
90,-0.011277978,-0.08703609,0.0032675638,-0.0011378642000000002,0.0001056864,0.0006944941000000001,-5.424562186308168e-05
91,-0.011516783000000001,-0.087033356,0.0034179711,-0.0012482177999999999,9.275100000000001e-05,0.00069035435,-8.0784188914301e-05
92,-0.011781954,-0.087030045,0.0035737448,-0.0013572631,7.690689e-05,0.0006922429,-8.0784188914301e-05
93,-0.012072484,-0.08702644,0.0037334688,-0.0014562666,5.777052e-05,0.00070408505,-0.00010269238685860822
94,-0.012384931,-0.08702306,0.0038977240000000004,-0.0015336688,3.5100877000000005e-05,0.00073101777,-0.00012464955518253916
95,-0.012712122000000001,-0.08702061500000001,0.0040697107,-0.0015747838,8.452951000000001e-06,0.0007793338,-0.0001560745216724152
96,-0.013042312,-0.08701990999999999,0.0042536397,-0.001563773,-2.3359343000000003e-05,0.0008558117,-0.00016793210931778145
97,-0.01336111,-0.087021576,0.004449981,-0.0014896735000000001,-6.231135e-05,0.00096634966,-0.00018915386734388504
98,-0.013656514,-0.08702597000000001,0.004651074000000001,-0.0013525555,-0.00011043565,0.0011147015,-0.00021335922324129626
99,-0.013921699000000001,-0.08703332000000001,0.004842931,-0.0011624992,-0.00016917713,0.0013026814000000001,-0.00023429003565246048
100,-0.014151008,-0.087044014,0.0050135384,-0.00093084025,-0.0002396781,0.0015323614000000002,-0.00025973005256146815
101,-0.014333952,-0.0870587,0.0051595306,-0.0006626183,-0.0003233361,0.0018077507,-0.00026386145861962757
102,-0.014455701,-0.08707825,0.005284064,-0.00035741636,-0.00042107782,0.00213246,-0.0002826927341802016
103,-0.014505849,-0.08710345,0.005389281000000001,-1.5930057e-05,-0.0005308748,0.0025036407,-0.00030089425888412264
104,-0.014487078,-0.08713479,0.0054749303,0.00035411102,-0.0006458228,0.002908203,-0.0003012503515267226
105,-0.014413597,-0.08717241,0.0055472713,0.0007367042000000001,-0.0007559820000000001,0.0033275763999999998,-0.00031654162033811236
106,-0.014302849999999999,-0.08721628,0.0056250405,0.0011126715000000001,-0.0008526819,0.0037473187,-0.0003162214842785534
107,-0.014170764,-0.087266525,0.0057334940000000004,0.0014687746,-0.0009309157000000001,0.0041634517,-0.00033505534366324154
108,-0.014031475,-0.08732389,0.0058953949999999995,0.0018079084000000001,-0.00098853123,0.00458364,-0.000377999123010684
109,-0.013896490000000001,-0.087389305,0.00612821,0.002157848,-0.001024454,0.005022119,-0.0003898811768084764
110,-0.013767251999999999,-0.08746162,0.0064493914,0.0025674872,-0.0010380765000000001,0.005482078600000001,-0.00043202221113142994
111,-0.013621618,-0.08753583000000001,0.0068849916,0.0030765932,-0.0010292238,0.0059349637,-0.00048232568724893097
112,-0.013416002000000002,-0.087604965,0.0074583774,0.0036827679,-0.0009954622,0.006316711,-0.0005458344815487415
113,-0.013100493000000001,-0.08766117,0.008167170000000001,0.0043380947000000005,-0.0009322454300000001,0.0065326410000000005,-0.0006334267020382858
114,-0.01263346,-0.08769562,0.008989786000000001,0.0049523983,-0.00084300786,0.0065044484000000005,-0.0007696010058845734
115,-0.012019724,-0.08770333,0.009869977,0.005414887,-0.0007315596,0.006220029,-0.0009033036298863322
116,-0.011305415000000001,-0.08768707,0.010690274000000001,0.005656968,-0.00060016626,0.005733263,-0.0010017479256893048
117,-0.010583059,-0.08765781,0.011318004,0.005719315500000001,-0.00046636430000000003,0.005174713,-0.0010817201364937475
118,-0.009853992,-0.08761464,0.011805551,0.0056731896,-0.00033887917,0.004611705,-0.0011797470013660918
119,-0.009068323,-0.08755144000000001,0.012235899,0.0055583023999999995,-0.00021998708,0.0040405498,-0.0012397480950067806
120,-0.008246334,-0.08746976,0.012640237,0.0054047375,-0.0001178627,0.0034680185,-0.001308751850486393
121,-0.0074129815,-0.08737458,0.013016341,0.0052170167,-3.6743194e-05,0.0029180768,-0.0013426384091295206
122,-0.0066425370000000004,-0.08727584000000001,0.013295786,0.0049698067,1.8016696e-05,0.0024369001,-0.0014065290408080977
123,-0.0059621763,-0.087183105,0.013461778,0.0046894073,4.4666916e-05,0.0020487350000000003,-0.0014314568821713507
124,-0.005400396,-0.087108696,0.0135696,0.004475501000000001,4.695514e-05,0.0017885131,-0.0014397657453479918
125,-0.004969279,-0.08705491000000001,0.013697014,0.0043836230000000006,3.7148386e-05,0.0016584371,-0.0014563536880835256
126,-0.004624093,-0.08701272,0.01388485,0.0043791094,3.4411997e-05,0.0016059834,-0.0014732818317019609
127,-0.004326251000000001,-0.08698017000000001,0.014092849,0.0044101973,4.7636688000000005e-05,0.0015886683,-0.0014897697326819257
128,-0.0040420938,-0.0869605,0.014255485,0.004432533000000001,7.405144e-05,0.0015789131000000002,-0.0015949393254808739
129,-0.0037319899,-0.08694947,0.014375582,0.0044053993000000005,0.00011661362999999999,0.0015473067,-0.0015949393254808739
130,-0.0033799236,-0.08694003,0.0144817,0.004306367,0.00017980787,0.0014755389999999999,-0.0015944076681077227
131,-0.0030112006999999997,-0.08692822,0.014583294,0.0041337934,0.00026278782000000003,0.0013627367,-0.0016193994743343926
132,-0.002675608,-0.08691289,0.01467482,0.003906696800000001,0.00035953069999999996,0.0012204299000000002,-0.0016189536846265146
133,-0.0024091341000000003,-0.08689380000000001,0.0147520275,0.0036669025,0.00046045715,0.0010661088000000001,-0.0016198308039696865
134,-0.0022099514,-0.08687039,0.014819682,0.0034664516,0.0005541428,0.0009156183,-0.0016183304649540647
135,-0.0020517995,-0.08684185999999999,0.0148866625,0.0033372830000000003,0.00062850565,0.0007767464,-0.0016181236976803965
136,-0.0019160626999999999,-0.08680885,0.014956739,0.0032795246,0.0006733977,0.0006521131,-0.001643360490994474
137,-0.0017969005,-0.08677423000000001,0.015025156000000001,0.0032842908,0.0006859273999999999,0.00054693335,-0.0016643223117356535
138,-0.0016809807000000001,-0.08674089,0.015083791000000001,0.0033460846000000002,0.000670774,0.00046746820000000003,-0.0017069352324211703
139,-0.0015447621000000001,-0.08670991,0.015126697,0.0034583127,0.0006350126,0.00041619682000000005,-0.0017069352324211703
140,-0.0013641921,-0.08668075,0.015152499000000002,0.0036163568,0.00058334374,0.00039540341,-0.0017069352324211703
141,-0.0011091292,-0.08665194,0.015165789,0.0038285610000000003,0.00051384306,0.0004164201,-0.0017069352324211703
142,-0.0007380885000000001,-0.08662197,0.01517165,0.0041203094,0.00041717500000000004,0.00049822512,-0.0017069352324211703
143,-0.00024393892,-0.0865924,0.015157884,0.004511425,0.0002861681,0.0006373564000000001,-0.0017069352324211703
144,0.0003125573,-0.08656877,0.015108271000000001,0.0049811625,0.00012865240000000002,0.0007938117,-0.001707048163289766
145,0.00087627417,-0.08655623,0.015041267,0.005480628,-3.831029e-05,0.0009405575,-0.001705085733122084
146,0.0014843986,-0.08655781,0.014987003,0.006002698,-0.00021506624,0.0010880731,-0.0016622926598626293
147,0.0022073169,-0.08657551599999999,0.014970222,0.0065785503,-0.00041271007,0.0012540901,-0.0016622926598626293
148,0.0030267618,-0.08660866,0.0150005455,0.0071777415,-0.0006172814,0.0014280592999999999,-0.0016626891260678952
149,0.0038795220000000003,-0.08665424000000001,0.015021143,0.007691346000000001,-0.0008063886,0.0015765955,-0.0016627334353917567
150,0.004752641,-0.08671258000000001,0.014990637,0.008006895,-0.000962089,0.0016704576,-0.0016627334353917567
151,0.005812531500000001,-0.086787994,0.01491597,0.008096602000000001,-0.0010692612,0.0016966767,-0.0016422810676716745
152,0.0070739950000000005,-0.086876434,0.014832882,0.007968915,-0.0011073649,0.0016705252,-0.0016177480148054822
153,0.008173927000000001,-0.08696099,0.014739534,0.007613514000000001,-0.0010623373,0.0016086675,-0.0016185045150903675
154,0.008958244,-0.087029884,0.014617216,0.0070599537000000006,-0.00094293046,0.0014878769,-0.001618013901192846
155,0.009524808000000001,-0.08707608,0.014541073000000002,0.0064670663,-0.0007741031000000001,0.0012920477,-0.0016187523213639925
156,0.009965191000000002,-0.08709532,0.014541702000000002,0.005933391600000001,-0.0005678377,0.0010125325000000002,-0.0016187523213639925
157,0.010286352,-0.08708763,0.014624107,0.005511857,-0.0003428635,0.0006895791999999999,-0.001618013901192846
158,0.010468615,-0.08706175000000001,0.014771756,0.005233566,-0.00013532338,0.00040489772000000003,-0.0016188910205360179
159,0.010539922,-0.08703306999999999,0.014917413000000001,0.0050794644,1.7911017e-05,0.00020709498000000002,-0.001645331514439881
160,0.010557488,-0.08700954400000001,0.015020069,0.005010722600000001,0.00010840374,7.903286e-05,-0.0016659768088411087
161,0.010561662999999999,-0.08698934,0.015082772000000001,0.005003046000000001,0.00015033028000000003,-2.2773543000000002e-05,-0.0017055564761813385
162,0.010583025,-0.08696812400000001,0.015112837,0.0050460950000000004,0.00015628928,-0.00014092241,-0.0017066066957209776
163,0.010655485000000001,-0.08694227600000001,0.015108711,0.0051363044000000005,0.00012988514,-0.0003165671,-0.0017060114306288777
164,0.010814313,-0.08691193,0.015068903000000002,0.005267897,7.21921e-05,-0.000576039,-0.0017043899186845663
165,0.011083474000000001,-0.08688443,0.014992525000000001,0.005420407,-9.453804e-06,-0.0009059496500000001,-0.0016599744276081512
166,0.011460361,-0.08686838000000001,0.014861326000000001,0.0055583262,-0.000105678216,-0.0012810779000000001,-0.0016134199811613636
167,0.011893378999999999,-0.08686725000000001,0.014645861,0.0056475434,-0.00020834668,-0.0016889077,-0.0016160920993772265
168,0.012303957,-0.08688096000000001,0.014334713,0.005662348,-0.0003056938,-0.0021154037,-0.001592136560341375
169,0.012649751,-0.0869073,0.013949688,0.005565489999999999,-0.00037758957999999997,-0.0025455878,-0.0014881834575341077
170,0.012929343,-0.08694400000000001,0.013515573500000001,0.0052893977,-0.00039590510000000003,-0.0029818992999999998,-0.001429481404256401
171,0.013157826000000001,-0.08698947,0.013021727,0.004788713000000001,-0.00034505388,-0.0034273458,-0.001341246212386572
172,0.013388188,-0.08703718,0.012451843,0.0041275934999999995,-0.00024698402,-0.0038199186,-0.0012558812301994098
173,0.01371388,-0.08707801000000001,0.011758107,0.0034291499,-0.00014963453,-0.0040781536,-0.001178048590604768
174,0.014257948000000001,-0.087112595,0.010914749000000001,0.0027470717,-5.9666544e-05,-0.0042183590000000005,-0.0010242075192675656
175,0.014928696,-0.087134254,0.010008107,0.0021211386,5.0139457e-05,-0.004232974,-0.0009163748284675574
176,0.015468973,-0.08712797000000001,0.009155102,0.0016136254000000002,0.00018518087,-0.0040743194,-0.0007671885111709857
177,0.015787424,-0.08709133,0.008400327,0.001222,0.000333829,-0.003793223,-0.0006711922501945808
178,0.015922514,-0.08702577,0.007753409,0.000932809,0.00047769743,-0.0034499474000000002,-0.0006031275435757554
179,0.015978989,-0.08693358999999999,0.0072076316,0.0007499601000000001,0.0005951884,-0.0030648718,-0.0005315627758036501
180,0.016084785,-0.08682344,0.0067564664,0.00067852736,0.00066594726,-0.0026616228,-0.000472546680143525
181,0.01629683,-0.08671126,0.006397528,0.0006992677000000001,0.0006837436999999999,-0.0022882924,-0.00042863015801177656
182,0.016542234,-0.08661256,0.006138172,0.000743362,0.0006561164,-0.0019875640000000003,-0.00038466679338242603
183,0.016726254000000003,-0.08652996,0.005987451,0.00073513067,0.0005795268,-0.0017599796,-0.00037278473958463363
184,0.016830065,-0.08645582,0.0059357952999999995,0.00063884914,0.00043455184000000004,-0.0015718964,-0.00037278473958463363
185,0.016885445000000002,-0.08638743,0.0059498887,0.000451032,0.0002159419,-0.001397807,-0.00037278473958463363
186,0.016951912,-0.08632979,0.005975764800000001,0.00019023177,-5.811952e-05,-0.0012433552,-0.0003732050017328616
187,0.017072209999999997,-0.08628749000000001,0.005928023300000001,-0.00013972366,-0.0003707434,-0.0011234208,-0.00037233749554860674
188,0.017200075,-0.086263,0.005716689,-0.0005500416999999999,-0.0007117667,-0.0010415272,-0.0003292926230838605
189,0.017239523,-0.08625706,0.005297501,-0.0010447899,-0.0010820477,-0.001002673,-0.0002759461363580742
190,0.017156178,-0.08626958000000001,0.0046546736,-0.0016205307,-0.0014903945,-0.0010105588000000002,-0.0002090899059369763
191,0.016986305000000004,-0.08630020000000001,0.0038662708,-0.0021796026,-0.0018930976,-0.0010383946,-0.00011895401113270562
192,0.016765287,-0.08634465000000001,0.0030620805999999998,-0.0026421394,-0.0022345489999999997,-0.0010602379,-2.092596235660879e-05
193,0.016512924000000002,-0.08639323400000001,0.002324367,-0.003002282,-0.0025021074,-0.0010699179000000002,6.62872347086161e-05
194,0.016254854000000003,-0.086439026,0.0016832439,-0.0032604985000000003,-0.0027036877,-0.00106832,0.00012024440870077075
195,0.01602579,-0.086481636,0.0011413854,-0.0034394403,-0.0028520515,-0.0010597231,0.0001998549845188032
196,0.01585417,-0.08652372,0.0006988563,-0.0035687048,-0.0029564958,-0.0010475652,0.000241651226049116
197,0.015739893,-0.08656621,0.00033662694999999997,-0.0036684177,-0.003021797,-0.0010334852,0.0002792326027805889
198,0.015663527,-0.08660682,3.6349226e-05,-0.003750334,-0.0030472138000000003,-0.0010177293,0.00031882496630768697
199,0.015600381,-0.08664379,-0.00022489603,-0.0038253910000000005,-0.0030378327,-0.00099946374,0.0003335077483523361
